postcode;city;state;lat;lon
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-680;Poznań;wielkopolskie;52,408266;16,933520
61-681;Poznań;wielkopolskie;52,408266;16,933520
61-682;Poznań;wielkopolskie;52,408266;16,933520
61-683;Poznań;wielkopolskie;52,408266;16,933520
61-684;Poznań;wielkopolskie;52,408266;16,933520
61-685;Poznań;wielkopolskie;52,408266;16,933520
61-686;Poznań;wielkopolskie;52,408266;16,933520
61-687;Poznań;wielkopolskie;52,408266;16,933520
61-688;Poznań;wielkopolskie;52,408266;16,933520
61-689;Poznań;wielkopolskie;52,408266;16,933520
61-689;Poznań;wielkopolskie;52,408266;16,933520
61-691;Poznań;wielkopolskie;52,408266;16,933520
61-692;Poznań;wielkopolskie;52,408266;16,933520
61-692;Poznań;wielkopolskie;52,408266;16,933520
61-692;Poznań;wielkopolskie;52,408266;16,933520
61-693;Poznań;wielkopolskie;52,408266;16,933520
61-693;Poznań;wielkopolskie;52,408266;16,933520
61-693;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-695;Poznań;wielkopolskie;52,408266;16,933520
61-697;Poznań;wielkopolskie;52,408266;16,933520
61-698;Poznań;wielkopolskie;52,408266;16,933520
61-699;Poznań;wielkopolskie;52,408266;16,933520
61-701;Poznań;wielkopolskie;52,408266;16,933520
61-702;Poznań;wielkopolskie;52,408266;16,933520
61-703;Poznań;wielkopolskie;52,408266;16,933520
61-704;Poznań;wielkopolskie;52,408266;16,933520
61-705;Poznań;wielkopolskie;52,408266;16,933520
61-706;Poznań;wielkopolskie;52,408266;16,933520
61-707;Poznań;wielkopolskie;52,408266;16,933520
61-708;Poznań;wielkopolskie;52,408266;16,933520
61-709;Poznań;wielkopolskie;52,408266;16,933520
61-710;Poznań;wielkopolskie;52,408266;16,933520
61-711;Poznań;wielkopolskie;52,408266;16,933520
61-711;Poznań;wielkopolskie;52,408266;16,933520
61-712;Poznań;wielkopolskie;52,408266;16,933520
61-712;Poznań;wielkopolskie;52,408266;16,933520
61-713;Poznań;wielkopolskie;52,408266;16,933520
61-713;Poznań;wielkopolskie;52,408266;16,933520
61-714;Poznań;wielkopolskie;52,408266;16,933520
61-715;Poznań;wielkopolskie;52,408266;16,933520
61-716;Poznań;wielkopolskie;52,408266;16,933520
61-717;Poznań;wielkopolskie;52,408266;16,933520
61-718;Poznań;wielkopolskie;52,408266;16,933520
61-719;Poznań;wielkopolskie;52,408266;16,933520
61-719;Poznań;wielkopolskie;52,408266;16,933520
61-720;Poznań;wielkopolskie;52,408266;16,933520
61-721;Poznań;wielkopolskie;52,408266;16,933520
61-722;Poznań;wielkopolskie;52,408266;16,933520
61-725;Poznań;wielkopolskie;52,408266;16,933520
61-726;Poznań;wielkopolskie;52,408266;16,933520
61-727;Poznań;wielkopolskie;52,408266;16,933520
61-728;Poznań;wielkopolskie;52,408266;16,933520
61-728;Poznań;wielkopolskie;52,408266;16,933520
61-729;Poznań;wielkopolskie;52,408266;16,933520
61-730;Poznań;wielkopolskie;52,408266;16,933520
61-731;Poznań;wielkopolskie;52,408266;16,933520
61-732;Poznań;wielkopolskie;52,408266;16,933520
61-733;Poznań;wielkopolskie;52,408266;16,933520
61-734;Poznań;wielkopolskie;52,408266;16,933520
61-735;Poznań;wielkopolskie;52,408266;16,933520
61-736;Poznań;wielkopolskie;52,408266;16,933520
61-737;Poznań;wielkopolskie;52,408266;16,933520
61-738;Poznań;wielkopolskie;52,408266;16,933520
61-739;Poznań;wielkopolskie;52,408266;16,933520
61-740;Poznań;wielkopolskie;52,408266;16,933520
61-741;Poznań;wielkopolskie;52,408266;16,933520
61-742;Poznań;wielkopolskie;52,408266;16,933520
61-743;Poznań;wielkopolskie;52,408266;16,933520
61-744;Poznań;wielkopolskie;52,408266;16,933520
61-745;Poznań;wielkopolskie;52,408266;16,933520
61-746;Poznań;wielkopolskie;52,408266;16,933520
61-747;Poznań;wielkopolskie;52,408266;16,933520
61-748;Poznań;wielkopolskie;52,408266;16,933520
61-749;Poznań;wielkopolskie;52,408266;16,933520
61-749;Poznań;wielkopolskie;52,408266;16,933520
61-751;Poznań;wielkopolskie;52,408266;16,933520
61-752;Poznań;wielkopolskie;52,408266;16,933520
61-753;Poznań;wielkopolskie;52,408266;16,933520
61-754;Poznań;wielkopolskie;52,408266;16,933520
61-755;Poznań;wielkopolskie;52,408266;16,933520
61-756;Poznań;wielkopolskie;52,408266;16,933520
61-757;Poznań;wielkopolskie;52,408266;16,933520
61-758;Poznań;wielkopolskie;52,408266;16,933520
61-759;Poznań;wielkopolskie;52,408266;16,933520
61-759;Poznań;wielkopolskie;52,408266;16,933520
61-760;Poznań;wielkopolskie;52,408266;16,933520
61-761;Poznań;wielkopolskie;52,408266;16,933520
61-762;Poznań;wielkopolskie;52,408266;16,933520
61-763;Poznań;wielkopolskie;52,408266;16,933520
61-764;Poznań;wielkopolskie;52,408266;16,933520
61-765;Poznań;wielkopolskie;52,408266;16,933520
61-766;Poznań;wielkopolskie;52,408266;16,933520
61-767;Poznań;wielkopolskie;52,408266;16,933520
61-768;Poznań;wielkopolskie;52,408266;16,933520
61-768;Poznań;wielkopolskie;52,408266;16,933520
61-768;Poznań;wielkopolskie;52,408266;16,933520
61-768;Poznań;wielkopolskie;52,408266;16,933520
61-770;Poznań;wielkopolskie;52,408266;16,933520
61-770;Poznań;wielkopolskie;52,408266;16,933520
61-771;Poznań;wielkopolskie;52,408266;16,933520
61-771;Poznań;wielkopolskie;52,408266;16,933520
61-772;Poznań;wielkopolskie;52,408266;16,933520
61-772;Poznań;wielkopolskie;52,408266;16,933520
61-772;Poznań;wielkopolskie;52,408266;16,933520
61-772;Poznań;wielkopolskie;52,408266;16,933520
61-773;Poznań;wielkopolskie;52,408266;16,933520
61-773;Poznań;wielkopolskie;52,408266;16,933520
61-774;Poznań;wielkopolskie;52,408266;16,933520
61-775;Poznań;wielkopolskie;52,408266;16,933520
61-776;Poznań;wielkopolskie;52,408266;16,933520
61-777;Poznań;wielkopolskie;52,408266;16,933520
61-778;Poznań;wielkopolskie;52,408266;16,933520
61-779;Poznań;wielkopolskie;52,408266;16,933520
61-779;Poznań;wielkopolskie;52,408266;16,933520
61-780;Poznań;wielkopolskie;52,408266;16,933520
61-781;Poznań;wielkopolskie;52,408266;16,933520
61-782;Poznań;wielkopolskie;52,408266;16,933520
61-800;Poznań;wielkopolskie;52,408266;16,933520
61-800;Poznań;wielkopolskie;52,408266;16,933520
61-801;Poznań;wielkopolskie;52,408266;16,933520
61-802;Poznań;wielkopolskie;52,408266;16,933520
61-803;Poznań;wielkopolskie;52,408266;16,933520
61-803;Poznań;wielkopolskie;52,408266;16,933520
61-804;Poznań;wielkopolskie;52,408266;16,933520
61-805;Poznań;wielkopolskie;52,408266;16,933520
61-806;Poznań;wielkopolskie;52,408266;16,933520
61-807;Poznań;wielkopolskie;52,408266;16,933520
61-808;Poznań;wielkopolskie;52,408266;16,933520
61-809;Poznań;wielkopolskie;52,408266;16,933520
61-810;Poznań;wielkopolskie;52,408266;16,933520
61-812;Poznań;wielkopolskie;52,408266;16,933520
61-813;Poznań;wielkopolskie;52,408266;16,933520
61-814;Poznań;wielkopolskie;52,408266;16,933520
61-815;Poznań;wielkopolskie;52,408266;16,933520
61-816;Poznań;wielkopolskie;52,408266;16,933520
61-817;Poznań;wielkopolskie;52,408266;16,933520
61-818;Poznań;wielkopolskie;52,408266;16,933520
61-819;Poznań;wielkopolskie;52,408266;16,933520
61-820;Poznań;wielkopolskie;52,408266;16,933520
61-821;Poznań;wielkopolskie;52,408266;16,933520
61-823;Poznań;wielkopolskie;52,408266;16,933520
61-825;Poznań;wielkopolskie;52,408266;16,933520
61-826;Poznań;wielkopolskie;52,408266;16,933520
61-827;Poznań;wielkopolskie;52,408266;16,933520
61-828;Poznań;wielkopolskie;52,408266;16,933520
61-829;Poznań;wielkopolskie;52,408266;16,933520
61-831;Poznań;wielkopolskie;52,408266;16,933520
61-832;Poznań;wielkopolskie;52,408266;16,933520
61-833;Poznań;wielkopolskie;52,408266;16,933520
61-834;Poznań;wielkopolskie;52,408266;16,933520
61-835;Poznań;wielkopolskie;52,408266;16,933520
61-836;Poznań;wielkopolskie;52,408266;16,933520
61-837;Poznań;wielkopolskie;52,408266;16,933520
61-838;Poznań;wielkopolskie;52,408266;16,933520
61-840;Poznań;wielkopolskie;52,408266;16,933520
61-841;Poznań;wielkopolskie;52,408266;16,933520
61-842;Poznań;wielkopolskie;52,408266;16,933520
61-843;Poznań;wielkopolskie;52,408266;16,933520
61-844;Poznań;wielkopolskie;52,408266;16,933520
61-845;Poznań;wielkopolskie;52,408266;16,933520
61-846;Poznań;wielkopolskie;52,408266;16,933520
61-847;Poznań;wielkopolskie;52,408266;16,933520
61-848;Poznań;wielkopolskie;52,408266;16,933520
61-849;Poznań;wielkopolskie;52,408266;16,933520
61-850;Poznań;wielkopolskie;52,408266;16,933520
61-851;Poznań;wielkopolskie;52,408266;16,933520
61-851;Poznań;wielkopolskie;52,408266;16,933520
61-852;Poznań;wielkopolskie;52,408266;16,933520
61-852;Poznań;wielkopolskie;52,408266;16,933520
61-853;Poznań;wielkopolskie;52,408266;16,933520
61-854;Poznań;wielkopolskie;52,408266;16,933520
61-856;Poznań;wielkopolskie;52,408266;16,933520
61-857;Poznań;wielkopolskie;52,408266;16,933520
61-858;Poznań;wielkopolskie;52,408266;16,933520
61-859;Poznań;wielkopolskie;52,408266;16,933520
61-860;Poznań;wielkopolskie;52,408266;16,933520
61-861;Poznań;wielkopolskie;52,408266;16,933520
61-862;Poznań;wielkopolskie;52,408266;16,933520
61-863;Poznań;wielkopolskie;52,408266;16,933520
61-866;Poznań;wielkopolskie;52,408266;16,933520
61-867;Poznań;wielkopolskie;52,408266;16,933520
61-868;Poznań;wielkopolskie;52,408266;16,933520
61-869;Poznań;wielkopolskie;52,408266;16,933520
61-870;Poznań;wielkopolskie;52,408266;16,933520
61-871;Poznań;wielkopolskie;52,408266;16,933520
61-872;Poznań;wielkopolskie;52,408266;16,933520
61-873;Poznań;wielkopolskie;52,408266;16,933520
61-874;Poznań;wielkopolskie;52,408266;16,933520
61-875;Poznań;wielkopolskie;52,408266;16,933520
61-876;Poznań;wielkopolskie;52,408266;16,933520
61-877;Poznań;wielkopolskie;52,408266;16,933520
61-878;Poznań;wielkopolskie;52,408266;16,933520
61-879;Poznań;wielkopolskie;52,408266;16,933520
61-880;Poznań;wielkopolskie;52,408266;16,933520
61-881;Poznań;wielkopolskie;52,408266;16,933520
61-882;Poznań;wielkopolskie;52,408266;16,933520
61-883;Poznań;wielkopolskie;52,408266;16,933520
61-884;Poznań;wielkopolskie;52,408266;16,933520
61-885;Poznań;wielkopolskie;52,408266;16,933520
61-886;Poznań;wielkopolskie;52,408266;16,933520
61-887;Poznań;wielkopolskie;52,408266;16,933520
61-888;Poznań;wielkopolskie;52,408266;16,933520
61-888;Poznań;wielkopolskie;52,408266;16,933520
61-889;Poznań;wielkopolskie;52,408266;16,933520
61-890;Poznań;wielkopolskie;52,408266;16,933520
61-891;Poznań;wielkopolskie;52,408266;16,933520
61-892;Poznań;wielkopolskie;52,408266;16,933520
61-893;Poznań;wielkopolskie;52,408266;16,933520
61-894;Poznań;wielkopolskie;52,408266;16,933520
61-894;Poznań;wielkopolskie;52,408266;16,933520
61-895;Poznań;wielkopolskie;52,408266;16,933520
61-896;Poznań;wielkopolskie;52,408266;16,933520
61-897;Poznań;wielkopolskie;52,408266;16,933520
61-897;Poznań;wielkopolskie;52,408266;16,933520
62-001;Chludowo;wielkopolskie;52,555771;16,844781
62-002;Suchy Las;wielkopolskie;52,480495;16,865905
62-004;Czerwonak;wielkopolskie;52,466960;16,980260
62-005;Owińska;wielkopolskie;52,513926;16,972517
62-006;Kobylnica;wielkopolskie;52,447360;17,079700
62-010;Pobiedziska;wielkopolskie;52,486082;17,256284
62-017;Swarzędz;wielkopolskie;52,412681;17,080769
62-018;Swarzędz;wielkopolskie;52,412681;17,080769
62-019;Swarzędz;wielkopolskie;52,412681;17,080769
62-020;Swarzędz;wielkopolskie;52,412681;17,080769
62-020;Swarzędz;wielkopolskie;52,412681;17,080769
62-023;Gądki;wielkopolskie;52,309825;17,052972
62-025;Kostrzyn;wielkopolskie;52,386489;17,215377
62-028;Koziegłowy;wielkopolskie;52,447601;16,993714
62-030;Luboń;wielkopolskie;52,340841;16,874104
62-030;Luboń;wielkopolskie;52,340841;16,874104
62-030;Luboń;wielkopolskie;52,340841;16,874104
62-030;Luboń;wielkopolskie;52,340841;16,874104
62-035;Kórnik;wielkopolskie;52,247178;17,094950
62-035;Kórnik;wielkopolskie;52,247178;17,094950
62-040;Puszczykowo;wielkopolskie;52,279944;16,860620
62-040;Puszczykowo;wielkopolskie;52,279944;16,860620
62-045;Pniewy;wielkopolskie;52,522282;16,277884
62-050;Mosina;wielkopolskie;52,240645;16,846436
62-052;Komorniki;wielkopolskie;52,343965;16,813267
62-056;Komorniki;wielkopolskie;52,343965;16,813267
62-060;Stęszew;wielkopolskie;52,276555;16,670437
62-065;Grodzisk Wielkopolski;wielkopolskie;52,230798;16,357841
62-066;Granowo;wielkopolskie;52,225460;16,537743
62-067;Rakoniewice;wielkopolskie;52,140700;16,272085
62-070;Dopiewo;wielkopolskie;52,368959;16,692566
62-079;Tarnowo Podgórne;wielkopolskie;52,464477;16,666300
62-080;Tarnowo Podgórne;wielkopolskie;52,464477;16,666300
62-081;Przeźmierowo;wielkopolskie;52,432404;16,783080
62-085;Skoki;wielkopolskie;52,673128;17,149323
62-090;Rokietnica;wielkopolskie;52,502282;16,743897
62-095;Murowana Goślina;wielkopolskie;52,572792;17,018560
62-095;Murowana Goślina;wielkopolskie;52,572792;17,018560
62-096;Murowana Goślina;wielkopolskie;52,572792;17,018560
62-096;Murowana Goślina;wielkopolskie;52,572792;17,018560
62-100;Wągrowiec;wielkopolskie;52,807175;17,197324
62-100;Wągrowiec;wielkopolskie;52,807175;17,197324
62-105;Łekno;wielkopolskie;52,841599;17,300410
62-110;Damasławek;wielkopolskie;52,839927;17,499471
62-120;Wapno;wielkopolskie;52,911230;17,471950
62-130;Gołańcz;wielkopolskie;52,943164;17,299976
62-200;Gniezno;wielkopolskie;52,535974;17,595889
62-200;Gniezno;wielkopolskie;52,535974;17,595889
62-204;Gniezno;wielkopolskie;52,535974;17,595889
62-204;Gniezno;wielkopolskie;52,535974;17,595889
62-206;Gniezno;wielkopolskie;52,535974;17,595889
62-210;Gniezno;wielkopolskie;52,535974;17,595889
62-212;Mieleszyn;wielkopolskie;52,668791;17,499003
62-215;Skorzęcin;wielkopolskie;52,464492;17,855945
62-220;Niechanowo;wielkopolskie;52,464320;17,677726
62-230;Witkowo;wielkopolskie;52,439588;17,772514
62-230;Witkowo;wielkopolskie;52,439588;17,772514
62-240;Trzemeszno;wielkopolskie;52,560067;17,820894
62-241;Żydowo;wielkopolskie;52,453436;17,587695
62-250;Czerniejewo;wielkopolskie;52,432490;17,492922
62-260;Łubowo;wielkopolskie;52,512694;17,457981
62-262;Fałkowo;wielkopolskie;52,502789;17,419594
62-270;Kłecko;wielkopolskie;52,628978;17,421277
62-280;Kiszkowo;wielkopolskie;52,580734;17,280490
62-285;Popowo Kościelne;wielkopolskie;52,714640;17,267911
62-290;Mieścisko;wielkopolskie;52,743122;17,334347
62-300;Września;wielkopolskie;52,329714;17,563258
62-300;Września;wielkopolskie;52,329714;17,563258
62-306;Kołaczkowo;wielkopolskie;52,217305;17,624338
62-310;Pyzdry;wielkopolskie;52,172144;17,696658
62-313;Września;wielkopolskie;52,329714;17,563258
62-314;Września;wielkopolskie;52,329714;17,563258
62-320;Miłosław;wielkopolskie;52,183688;17,495592
62-322;Orzechowo;wielkopolskie;52,126211;17,474168
62-330;Nekla;wielkopolskie;52,356302;17,420462
62-400;Słupca;wielkopolskie;52,286744;17,907024
62-400;Słupca;wielkopolskie;52,286744;17,907024
62-401;Słupca;wielkopolskie;52,286744;17,907024
62-402;Ostrowite;wielkopolskie;52,380410;18,046100
62-406;Lądek;wielkopolskie;52,209580;17,929880
62-410;Zagórów;wielkopolskie;52,149737;17,903187
62-420;Strzałkowo;wielkopolskie;52,311041;17,814898
62-430;Powidz;wielkopolskie;52,426907;17,931142
62-436;Orchowo;wielkopolskie;52,504492;18,016698
62-500;Konin;wielkopolskie;52,230193;18,252111
62-500;Konin;wielkopolskie;52,230193;18,252111
62-500;Konin;wielkopolskie;52,230193;18,252111
62-501;Konin;wielkopolskie;52,230193;18,252111
62-502;Konin;wielkopolskie;52,230193;18,252111
62-502;Konin;wielkopolskie;52,230193;18,252111
62-503;Konin;wielkopolskie;52,230193;18,252111
62-503;Konin;wielkopolskie;52,230193;18,252111
62-504;Konin;wielkopolskie;52,230193;18,252111
62-504;Konin;wielkopolskie;52,230193;18,252111
62-505;Konin;wielkopolskie;52,230193;18,252111
62-506;Konin;wielkopolskie;52,230193;18,252111
62-507;Konin;wielkopolskie;52,230193;18,252111
62-508;Konin;wielkopolskie;52,230193;18,252111
62-510;Konin;wielkopolskie;52,230193;18,252111
62-510;Konin;wielkopolskie;52,230193;18,252111
62-511;Kramsk;wielkopolskie;52,254127;18,425959
62-513;Krzymów;wielkopolskie;52,188829;18,366825
62-530;Kazimierz Biskupi;wielkopolskie;52,295145;18,172208
62-540;Kleczew;wielkopolskie;52,376283;18,167467
62-541;Budzisław Kościelny;wielkopolskie;52,434610;18,091143
62-550;Wilczyn;wielkopolskie;52,468352;18,175193
62-560;Skulsk;wielkopolskie;52,464879;18,326607
62-561;ślesin;wielkopolskie;52,376857;18,309541
62-563;Stary Licheń;wielkopolskie;52,319414;18,366657
62-570;Rychwał;wielkopolskie;52,077707;18,157462
62-571;Stare Miasto;wielkopolskie;52,159188;18,231833
62-580;Grodziec;wielkopolskie;52,045779;18,037963
62-586;Rzgów;wielkopolskie;52,141071;18,065309
62-590;Golina;wielkopolskie;52,246573;18,107086
62-600;Koło;wielkopolskie;52,210991;18,643278
62-600;Koło;wielkopolskie;52,210991;18,643278
62-601;Koło;wielkopolskie;52,210991;18,643278
62-602;Koło;wielkopolskie;52,210991;18,643278
62-602;Koło;wielkopolskie;52,210991;18,643278
62-604;Kościelec;wielkopolskie;52,166950;18,590160
62-610;Sompolno;wielkopolskie;52,390284;18,513087
62-613;Osiek Mały;wielkopolskie;52,274460;18,595848
62-619;Sadlno;wielkopolskie;52,446336;18,467961
62-620;Babiak;wielkopolskie;52,351430;18,681669
62-635;Przedecz;wielkopolskie;52,337437;18,919840
62-640;Grzegorzew;wielkopolskie;52,214387;18,759175
62-641;Olszówka;wielkopolskie;52,180865;18,856725
62-650;Kłodawa;wielkopolskie;52,271008;18,885314
62-652;Chodów;wielkopolskie;52,256924;19,023915
62-660;Dąbie;wielkopolskie;52,104681;18,809647
62-700;Turek;wielkopolskie;52,013428;18,500723
62-700;Turek;wielkopolskie;52,013428;18,500723
62-701;Turek;wielkopolskie;52,013428;18,500723
62-704;Kawęczyn;wielkopolskie;51,901269;18,517567
62-709;Malanów;wielkopolskie;51,953559;18,395123
62-710;Władysławów;wielkopolskie;52,114437;18,453314
62-720;Brudzew;wielkopolskie;52,090373;18,608447
62-730;Dobra;wielkopolskie;51,907357;18,663777
62-731;Przykona;wielkopolskie;51,984322;18,628234
62-740;Tuliszków;wielkopolskie;52,067047;18,313634
62-800;[[w:Kalisz|Kalisz];wielkopolskie;51,768136;18,083867
62-800;Kalisz;wielkopolskie;51,768136;18,083867
62-800;Kalisz;wielkopolskie;51,768136;18,083867
62-801;Kalisz;wielkopolskie;51,768136;18,083867
62-802;Kalisz;wielkopolskie;51,768136;18,083867
62-803;Kalisz;wielkopolskie;51,768136;18,083867
62-803;Kalisz;wielkopolskie;51,768136;18,083867
62-804;Kalisz;wielkopolskie;51,768136;18,083867
62-804;Kalisz;wielkopolskie;51,768136;18,083867
62-805;Kalisz;wielkopolskie;51,768136;18,083867
62-806;Kalisz;wielkopolskie;51,768136;18,083867
62-809;Kalisz;wielkopolskie;51,768136;18,083867
62-814;Blizanów;wielkopolskie;51,910928;18,015142
62-817;Żelazków;wielkopolskie;51,830323;18,146279
62-819;Kalisz;wielkopolskie;51,768136;18,083867
62-820;Stawiszyn;wielkopolskie;51,927866;18,120748
62-821;Kalisz;wielkopolskie;51,768136;18,083867
62-830;Zbiersk;wielkopolskie;51,954415;18,122518
62-831;Korzeniew;wielkopolskie;51,944572;18,215032
62-834;Ceków;wielkopolskie;51,868936;18,282282
62-840;Koźminek;wielkopolskie;51,793244;18,334590
62-850;Lisków;wielkopolskie;51,841462;18,396506
62-860;Opatówek;wielkopolskie;51,737568;18,204428
62-865;Szczytniki;wielkopolskie;51,710943;18,344685
62-872;Godziesze Małe;wielkopolskie;51,663192;18,152840
62-874;Brzeziny;wielkopolskie;51,588874;18,262915
63-000;środa Wielkopolska;wielkopolskie;52,229567;17,276649
63-000;środa Wielkopolska;wielkopolskie;52,229567;17,276649
63-001;środa Wielkopolska;wielkopolskie;52,229567;17,276649
63-004;Tulce;wielkopolskie;52,343443;17,075831
63-005;Kleszczewo;wielkopolskie;52,333522;17,171012
63-014;Murzynowo Kościelne;wielkopolskie;52,257076;17,437088
63-020;Zaniemyśl;wielkopolskie;52,152048;17,166943
63-024;Krzykosy;wielkopolskie;52,113525;17,368428
63-040;Nowe Miasto nad Wartą;wielkopolskie;52,069877;17,409205
63-100;śrem;wielkopolskie;52,089332;17,015681
63-100;śrem;wielkopolskie;52,089332;17,015681
63-101;śrem;wielkopolskie;52,089332;17,015681
63-102;śrem;wielkopolskie;52,089332;17,015681
63-112;Brodnica;wielkopolskie;52,140586;16,891401
63-130;Książ Wielkopolski;wielkopolskie;52,050046;17,224071
63-140;Dolsk;wielkopolskie;51,986600;17,065370
63-200;Jarocin;wielkopolskie;51,972764;17,499775
63-200;Jarocin;wielkopolskie;51,972764;17,499775
63-201;Jarocin;wielkopolskie;51,973899;17,501123
63-202;Jarocin;wielkopolskie;51,973899;17,501123
63-210;Żerków;wielkopolskie;52,068712;17,563360
63-220;Kotlin;wielkopolskie;51,933594;17,636752
63-230;Witaszyce;wielkopolskie;51,942794;17,571108
63-233;Jaraczewo;wielkopolskie;51,954999;17,342494
63-300;Pleszew;wielkopolskie;51,889353;17,782755
63-300;Pleszew;wielkopolskie;51,889353;17,782755
63-301;Pleszew;wielkopolskie;51,889353;17,782755
63-304;Czermin;wielkopolskie;51,975114;17,764239
63-308;Gizałki;wielkopolskie;52,052593;17,805292
63-313;Chocz;wielkopolskie;51,975140;17,870700
63-322;Gołuchów;wielkopolskie;51,839209;17,925177
63-330;Dobrzyca;wielkopolskie;51,869940;17,615745
63-400;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-400;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-401;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-401;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-402;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-402;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-403;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-404;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-405;Sieroszewice;wielkopolskie;51,633984;17,967141
63-409;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-410;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-410;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-417;Ostrów Wielkopolski;wielkopolskie;51,646602;17,811117
63-421;Przygodzice;wielkopolskie;51,577512;17,817136
63-430;Odolanów;wielkopolskie;51,577907;17,667202
63-435;Sośnie;wielkopolskie;51,471498;17,625364
63-440;Raszków;wielkopolskie;51,724407;17,729543
63-450;Sobótka;wielkopolskie;51,778729;17,856239
63-460;Nowe Skalmierzyce;wielkopolskie;51,705103;17,980313
63-500;Ostrzeszów;wielkopolskie;51,425766;17,933179
63-500;Ostrzeszów;wielkopolskie;51,425766;17,933179
63-505;Doruchów;wielkopolskie;51,414540;18,085713
63-507;Kobyla Góra;wielkopolskie;51,356993;17,791599
63-510;Mikstat;wielkopolskie;51,534850;17,992156
63-520;Grabów nad Prosną;wielkopolskie;51,495128;18,114301
63-522;Kraszewice;wielkopolskie;51,510098;18,233732
63-524;Czajków;wielkopolskie;51,481775;18,323922
63-600;Kępno;wielkopolskie;51,301287;18,002135
63-600;Kępno;wielkopolskie;51,301287;18,002135
63-604;Baranów;wielkopolskie;51,267283;18,002361
63-620;Trzcinica;wielkopolskie;51,173657;18,011639
63-630;Rychtal;wielkopolskie;51,145257;17,878952
63-640;Bralin;wielkopolskie;51,283695;17,897529
63-642;Perzów;wielkopolskie;51,260495;17,801546
63-645;Łęka Opatowska;wielkopolskie;51,214220;18,117689
63-700;Krotoszyn;wielkopolskie;51,703032;17,431950
63-700;Krotoszyn;wielkopolskie;51,703032;17,431950
63-701;Krotoszyn;wielkopolskie;51,703032;17,431950
63-702;Krotoszyn;wielkopolskie;51,703032;17,431950
63-708;Rozdrażew;wielkopolskie;51,786524;17,519899
63-714;Kobierno;wielkopolskie;51,722860;17,483610
63-720;Koźmin Wielkopolski;wielkopolskie;51,831121;17,433054
63-740;Kobylin;wielkopolskie;51,723859;17,226985
63-750;Sulmierzyce;wielkopolskie;51,616778;17,526758
63-760;Zduny;wielkopolskie;51,651997;17,362677
63-800;Gostyń;wielkopolskie;51,886483;16,998969
63-800;Gostyń;wielkopolskie;51,886483;16,998969
63-810;Borek Wielkopolski;wielkopolskie;51,910605;17,231971
